Gender,IMSA_SchedYearofGraduation,Grade_TermID,Grade_Year,Grade_StoreCode,Grade_Point_Solid,Grade_Point,Grade,Course_Number,Course_Name,Credit_Type,Student_GradeLevel
Female,2014,2102,2012,S2,3,3,B,NULL,Scientific Inquiries - Chemistry,"Sci,t",10
Female,2014,2102,2012,S2,4,3.67,A-,NULL,Scientific Inquiries - Biology,"Sci,t",10
Male,2014,2101,2012,S1,3,3,B,NULL,Literary Explorations I,"Eng,t",10
Male,2014,2101,2012,S1,4,4,A,NULL,Concert Band,"FA,t",10
Male,2014,2101,2012,S1,4,3.67,A-,NULL,American Studies,"HistSS,t",10
Male,2014,2101,2012,S1,3,3.33,B+,NULL,Mathematical Investigations III,"Math,t",10
Male,2014,2101,2012,S1,4,3.67,A-,NULL,Scientific Inquiries - Physics,"Sci,t",10
Male,2014,2101,2012,S1,3,3,B,NULL,Scientific Inquiries - Biology,"Sci,t",10
Male,2014,2101,2012,S1,2,2,C,NULL,Moving and Learning,"Well,t",10
Male,2014,2101,2012,S1,4,3.67,A-,NULL,German I,"WLang,t",10
Male,2014,2102,2012,S2,4,3.67,A-,NULL,Literary Explorations II,"Eng,t",10
Male,2014,2102,2012,S2,4,4,A,NULL,Concert Band,"FA,t",10
Male,2014,2102,2012,S2,3,3,B,NULL,American Studies,"HistSS,t",10
Male,2014,2102,2012,S2,3,3,B,NULL,Mathematical Investigations IV,"Math,t",10
Male,2014,2102,2012,S2,4,3.67,A-,NULL,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2014,2102,2012,S2,4,3.67,A-,NULL,Methods in Scientific Inquiry,"Sci,t",10
Male,2014,2102,2012,S2,4,3.67,A-,NULL,German I,"WLang,t",10
Male,2014,2200,2013,S1,P,P,P,NULL,Student Inquiry and Research,"SIR,t",11
Male,2014,2200,2013,S2,P,P,P,NULL,Student Inquiry and Research,"SIR,t",11
Male,2014,2201,2013,S1,3,2.67,B-,NULL,Literary Explorations III,"Eng,t",11
Male,2014,2201,2013,S1,4,4,A,NULL,Wind Ensemble,"FA,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,Medieval Societies,"HistSS,t",11
Male,2014,2201,2013,S1,3,3,B,NULL,BC Calculus I,"Math,t",11
Male,2014,2201,2013,S1,4,4,A,NULL,Object Oriented Programming,"math,cs,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,Adv. Chemistry--Structure and Properties,"Sci,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,German II,"WLang,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,The Idea of the Individual,"Eng,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,Wind Ensemble,"FA,t",11
Male,2014,2202,2013,S2,3,3.33,B+,NULL,The World in the Twentieth Century,"HistSS,t",11
Male,2014,2202,2013,S2,3,2.67,B-,NULL,BC Calculus II,"Math,t",11
Male,2014,2202,2013,S2,3,2.67,B-,NULL,Advanced Chemistry--Chemical Reactions,"Sci,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,Physics: Sound and Light,"Sci,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,German II,"WLang,t",11
Male,2014,2301,2014,S1,4,4,A,NULL,Tolkien: Language and Literature,"Eng,t",12
Male,2014,2301,2014,S1,3,3,B,NULL,BC Calculus III,"Math,t",12
Male,2014,2301,2014,S1,3,3,B,NULL,Biochemistry,"Sci,t",12
Male,2014,2301,2014,S1,4,3.67,A-,NULL,Physics: Calculus-based Mechanics,"Sci,t",12
Male,2014,2301,2014,S1,4,3.67,A-,NULL,German III,"WLang,t",12
Male,2014,2302,2014,S2,4,3.67,A-,NULL,Modern Theater,"Eng,t",12
Male,2014,2302,2014,S2,4,3.67,A-,NULL,History of Technology and Culture,"HistSS,t",12
Male,2014,2302,2014,S2,3,3,B,NULL,Multi-Variable Calculus,"Math,t",12
Male,2014,2302,2014,S2,3,2.67,B-,NULL,Physics: Calculus-based Elec & Magnetism,"Sci,t",12
Male,2014,2302,2014,S2,4,4,A,NULL,Outdoor and Indoor Games,"Well,t",12
Male,2014,2302,2014,S2,3,3,B,NULL,German III,"WLang,t",12
Male,2014,2101,2012,S1,3,3.33,B+,NULL,Literary Explorations I,"Eng,t",10
Male,2014,2101,2012,S1,3,3.33,B+,NULL,American Studies,"HistSS,t",10
Male,2014,2101,2012,S1,4,4,A,NULL,Mathematical Investigations IV,"Math,t",10
Male,2014,2101,2012,S1,3,3,B,NULL,Scientific Inquiries - Physics,"Sci,t",10
Male,2014,2101,2012,S1,4,3.67,A-,NULL,Scientific Inquiries - Biology,"Sci,t",10
Male,2014,2101,2012,S1,3,3,B,NULL,French I,"WLang,t",10
Male,2014,2102,2012,S2,3,3.33,B+,NULL,Literary Explorations II,"Eng,t",10
Male,2014,2102,2012,S2,3,3,B,NULL,American Studies,"HistSS,t",10
Male,2014,2102,2012,S2,3,3,B,NULL,BC Calculus I,"Math,t",10
Male,2014,2102,2012,S2,3,3,B,NULL,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2014,2102,2012,S2,3,3,B,NULL,Methods in Scientific Inquiry,"Sci,t",10
Male,2014,2102,2012,S2,3,3,B,NULL,Moving and Learning,"Well,t",10
Male,2014,2102,2012,S2,3,3,B,NULL,French I,"WLang,t",10
Male,2014,2200,2013,S1,P,P,P,NULL,Student Inquiry and Research,"SIR,t",11
Male,2014,2200,2013,S2,P,P,P,NULL,Student Inquiry and Research,"SIR,t",11
Male,2014,2201,2013,S1,3,3,B,NULL,Literary Explorations III,"Eng,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,Ancient World Religion and Philosophy,"HistSS,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,BC Calculus II,"Math,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,Adv. Chemistry--Structure and Properties,"Sci,t",11
Male,2014,2201,2013,S1,3,2.67,B-,NULL,Microbes and Disease,"Sci,t",11
Male,2014,2201,2013,S1,3,3,B,NULL,Movement and Relaxation,"Well,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,French II,"WLang,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,Creative Writing Workshop,"Eng,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,The World in the Twentieth Century,"HistSS,t",11
Male,2014,2202,2013,S2,3,2.67,B-,NULL,BC Calculus III,"Math,t",11
Male,2014,2202,2013,S2,3,3,B,NULL,Advanced Chemistry--Chemical Reactions,"Sci,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,Biochemistry,"Sci,t",11
Male,2014,2202,2013,S2,3,3,B,NULL,French II,"WLang,t",11
Male,2014,2301,2014,S1,3,3,B,NULL,Gender Studies,"Eng,t",12
Male,2014,2301,2014,S1,4,3.67,A-,NULL,Photography,"FA,t",12
Male,2014,2301,2014,S1,3,3.33,B+,NULL,Object Oriented Programming,"math,cs,t",12
Male,2014,2301,2014,S1,4,4,A,NULL,Physics: Sound and Light,"Sci,t",12
Male,2014,2301,2014,S1,3,3,B,NULL,Physics: Calculus-based Mechanics,"Sci,t",12
Male,2014,2301,2014,S1,3,3.33,B+,NULL,French III,"WLang,t",12
Male,2014,2302,2014,S2,3,2.67,B-,NULL,Modern World Fiction,"Eng,t",12
Male,2014,2302,2014,S2,3,3.33,B+,NULL,History of Biology,"HistSS,t",12
Male,2014,2302,2014,S2,3,2.67,B-,NULL,Graph Theory with Applications,"Math,t",12
Male,2014,2302,2014,S2,3,3,B,NULL,Physics: Calculus-based Elec & Magnetism,"Sci,t",12
Male,2014,2302,2014,S2,P,P,P,NULL,Modern Physics,t,12
Male,2014,2302,2014,S2,4,3.67,A-,NULL,French III,"WLang,t",12
Male,2014,2101,2012,S1,4,3.67,A-,NULL,Literary Explorations I,"Eng,t",10
Male,2014,2101,2012,S1,4,4,A,NULL,American Studies,"HistSS,t",10
Male,2014,2101,2012,S1,4,4,A,NULL,Mathematical Investigations IV,"Math,t",10
Male,2014,2101,2012,S1,4,4,A,NULL,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2014,2101,2012,S1,4,4,A,NULL,Scientific Inquiries - Biology,"Sci,t",10
Male,2014,2101,2012,S1,4,4,A,NULL,Moving and Learning,"Well,t",10
Male,2014,2101,2012,S1,4,4,A,NULL,Mandarin Chinese I,"WLang,t",10
Male,2014,2102,2012,S2,4,4,A,NULL,Literary Explorations II,"Eng,t",10
Male,2014,2102,2012,S2,4,4,A,NULL,American Studies,"HistSS,t",10
Male,2014,2102,2012,S2,4,4,A,NULL,BC Calculus I/II,"Math,t",10
Male,2014,2102,2012,S2,4,4,A,NULL,Scientific Inquiries - Physics,"Sci,t",10
Male,2014,2102,2012,S2,4,3.67,A-,NULL,Methods in Scientific Inquiry,"Sci,t",10
Male,2014,2102,2012,S2,4,3.67,A-,NULL,Outdoor and Indoor Games,"Well,t",10
Male,2014,2102,2012,S2,4,4,A,NULL,Mandarin Chinese I,"WLang,t",10
Male,2014,2200,2013,S1,P,P,P,NULL,Student Inquiry and Research,"SIR,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,Literary Explorations III,"Eng,t",11
Male,2014,2201,2013,S1,3,3.33,B+,NULL,Medieval Societies,"HistSS,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,BC Calculus II/III,"Math,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,Number Theory,"Math,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,Adv. Chemistry--Structure and Properties,"Sci,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,Mandarin Chinese II,"WLang,t",11
Male,2014,2101,2012,S1,4,3.67,A-,NULL,Literary Explorations I,"Eng,t",10
Male,2014,2101,2012,S1,4,3.67,A-,NULL,American Studies,"HistSS,t",10
Male,2014,2101,2012,S1,3,3,B,NULL,Mathematical Investigations II,"Math,t",10
Male,2014,2101,2012,S1,4,3.67,A-,NULL,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2014,2101,2012,S1,4,3.67,A-,NULL,Scientific Inquiries - Biology,"Sci,t",10
Male,2014,2101,2012,S1,3,3,B,NULL,Moving and Learning,"Well,t",10
Male,2014,2101,2012,S1,4,3.67,A-,NULL,French II,"WLang,t",10
Male,2014,2102,2012,S2,4,3.67,A-,NULL,Literary Explorations II,"Eng,t",10
Male,2014,2302,2014,S2,4,4,A,NULL,Photography,"FA,t",12
Male,2014,2302,2014,S2,4,3.67,A-,NULL,International Relations,"HistSS,t",12
Male,2014,2302,2014,S2,4,3.67,A-,NULL,BC Calculus III,"Math,t",12
Male,2014,2302,2014,S2,4,4,A,NULL,Advanced Programming,"math,cs,t",12
Male,2014,2302,2014,S2,3,3,B,NULL,Physics: Calculus-based Elec & Magnetism,"Sci,t",12
Male,2014,2102,2012,S2,4,3.67,A-,NULL,American Studies,"HistSS,t",10
Male,2014,2102,2012,S2,4,3.67,A-,NULL,Mathematical Investigations III,"Math,t",10
Male,2014,2102,2012,S2,4,4,A,NULL,Scientific Inquiries - Physics,"Sci,t",10
Male,2014,2102,2012,S2,4,3.67,A-,NULL,Methods in Scientific Inquiry,"Sci,t",10
Male,2014,2102,2012,S2,3,3,B,NULL,French II,"WLang,t",10
Male,2014,2200,2013,S2,P,P,P,NULL,Student Inquiry and Research,"SIR,t",11
Male,2014,2200,2013,S1,P,P,P,NULL,Student Inquiry and Research,"SIR,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,Literary Explorations III,"Eng,t",11
Male,2014,2201,2013,S1,3,3.33,B+,NULL,Ancient World Religion and Philosophy,"HistSS,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,Mathematical Investigations IV,"Math,t",11
Male,2014,2201,2013,S1,3,3.33,B+,NULL,Adv. Chemistry--Structure and Properties,"Sci,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,Physics: Sound and Light,"Sci,t",11
Male,2014,2201,2013,S1,3,3,B,NULL,Tennis And Badminton,"Well,t",11
Male,2014,2201,2013,S1,4,3.67,A-,NULL,French III,"WLang,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,Modern Theater,"Eng,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,The World in the Twentieth Century,"HistSS,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,BC Calculus I,"Math,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,Object Oriented Programming,"math,cs,t",11
Male,2014,2202,2013,S2,4,4,A,NULL,Advanced Chemistry--Chemical Reactions,"Sci,t",11
Male,2014,2202,2013,S2,4,3.67,A-,NULL,French III,"WLang,t",11
Male,2014,2301,2014,S1,4,3.67,A-,NULL,Graphic Novels: Image and Text,"Eng,t",12
Male,2014,2301,2014,S1,3,3,B,NULL,BC Calculus II,"Math,t",12
Male,2014,2301,2014,S1,4,3.67,A-,NULL,Physics: Calculus-based Mechanics,"Sci,t",12
Male,2014,2301,2014,S1,4,3.67,A-,NULL,Modern Physics,"Sci,t",12
Male,2014,2301,2014,S1,4,4,A,NULL,Engineering,"Sci,t",12
Male,2014,2302,2014,S2,4,3.67,A-,NULL,Creative Writing Workshop,"Eng,t",12
Female,2014,2101,2012,S1,3,3.33,B+,NULL,Literary Explorations I,"Eng,t",10
Female,2014,2101,2012,S1,4,4,A,NULL,American Studies,"HistSS,t",10
Female,2014,2101,2012,S1,4,4,A,NULL,Mathematical Investigations II,"Math,t",10
Female,2014,2101,2012,S1,4,4,A,NULL,Scientific Inquiries - Chemistry,"Sci,t",10
Female,2014,2101,2012,S1,4,3.67,A-,NULL,Scientific Inquiries - Biology,"Sci,t",10
Female,2014,2101,2012,S1,3,3,B,NULL,Moving and Learning,"Well,t",10
Female,2014,2101,2012,S1,4,4,A,NULL,Spanish II,"WLang,t",10
Female,2014,2102,2012,S2,4,3.67,A-,NULL,Literary Explorations II,"Eng,t",10
Female,2014,2102,2012,S2,4,3.67,A-,NULL,American Studies,"HistSS,t",10
Female,2014,2102,2012,S2,4,4,A,NULL,Mathematical Investigations III,"Math,t",10
